WBIC
1594000
1595300
1595600
1595800
1596300
1596600
1596900
1597000
1597600
1597800
1598000
1598900
1599400
1599600
1599800
1599900
1600000
1600100
1600200
1600300
1601300
1602300
1602600
1603400
1603600
1603700
1603800
1604200
1605200
1605600
1605800
1606200
1606600
1606700
1609000
1609100
1609600
1609900
1610300
1610400
1610500
1610600
1610700
1610800
1611100
1611700
1611800
1612000
1612100
1612200
1612300
1612500
1612900
1613000
1613500
1614100
1614300
1615900
1618100
1619100
1619700
1620000
1620500
1621000
1621800
1623400
1623700
1623800
1626200
1628450
1629500
1630100
1630600
1630700
1631900
1632200
1641400
1642400
1642700
1649300
1649400
1652200
1653500
1658500
1659900
1660100
1660400
1660800
1663400
1663900
1666000
1667400
1667600
1667700
1667800
1670030
1670820
1670830
1678200
1694200
1694700
1701400
1701800
1704100
1707400
1708600
1708800
1711500
1712800
1713200
1714900
1717100
1717300
1717700
1718500
1722000
1727000
1727200
1727700
1735000
1736200
1753300
1753500
1756000
1757200
1760000
1760300
1762700
1763000
1763900
1764000
1764400
1764500
1766600
1773300
1782700
1788300
1794700
1800500
1807570
1820900
1823500
1825100
1827300
1831700
1832100
1832200
1832800
1833000
1833100
1833200
1833300
1833900
1834000
1834500
1835000
1835100
1835200
1835300
1835500
1835600
1835700
1836700
1837100
1837200
1837700
1838500
1838600
1838800
1839000
1839100
1840100
1840400
1840800
1841300
1841500
1841900
1842300
1842400
1842500
1842900
1843100
1843500
1843700
1843900
1844000
1844100
1844300
1844700
1845400
1845600
1846700
1847000
1847500
1847800
1847900
1848100
1848400
1848900
1849100
1849500
1850200
1851400
1851900
1852000
1852300
1852500
1854000
1854400
1855100
1855600
1855800
1855900
1856100
1856400
1856700
1857300
1857400
1858100
1858200
1859100
1859400
1859600
1861100
1861300
1861400
1861600
1861700
1861900
1862100
1862200
1862400
1863000
1864000
1864200
1864600
1864800
1865200
1865400
1866100
1866400
1866600
1866700
1867000
1867100
1867600
1868900
1870100
1870200
1871300
1871700
1871800
1871900
1872100
1872400
1872500
1873100
1873500
1873600
1874400
1875200
1875300
1875900
1877000
1878200
1878400
1878800
1879300
1880100
1880200
1880600
1880700
1881100
1881500
1881900
1882000
1882300
1882400
1882500
1882800
1882900
1883900
1884000
1884100
1884200
1884800
1885300
1885700
1886000
1886700
1887400
1887500
1890720
1942600
1957600
1979100
1979200
1980500
1980600
1981200
1982400
1982700
1983100
1984700
1984900
1985100
1985200
1986000
2043500
2044800
2045000
2045600
2046300
2046500
2046600
2046700
2046800
2046900
2053400
2054200
2054600
2055200
2056600
2059800
2065900
2068000
2071700
2072600
2079000
2079100
2079400
2079700
2079800
2080000
2081200
2081700
2088000
2089500
2090900
2092500
2092700
2093900
2094000
2094100
2094300
2094600
2096700
2097100
2098000
2098200
2098800
2099800
2099900
2100300
2100800
2103200
2103900
2104100
2104300
2104500
2105100
2105800
2106200
2106800
2107100
2107500
2107600
2107700
2109100
2109300
2109600
2109800
2110900
2111700
2112800
2113000
2113300
2114300
2116600
2121000
2125400
2128100
2133200
2135600
2139000
2143900
2147200
2149900
2150200
2151000
2152100
2152600
2152800
2157000
2157900
2160700
2163800
2165100
2166100
2169200
2171000
2171200
2171600
2172600
2173900
2174700
2176200
2178400
2181400
2184900
2189200
2193300
2193900
2194600
2195300
2195400
2197600
2200400
2200500
2201000
2201400
2202600
2204000
2204100
2205600
2206200
2206300
2210900
2211300
2217000
2218800
2227500
2228700
2229200
2230100
2234600
2234900
2235200
2236800
2237300
2237500
2238100
2239100
2239300
2239400
2240000
2240100
2242500
2243200
2243500
2243800
2244200
2245100
2246500
2246600
2249000
2252200
2253400
2254800
2256800
2257600
2259400
2260900
2261700
2261900
2263400
2264000
2264200
2265100
2265900
2266100
2266800
2266900
2267000
2267100
2267200
2267600
2267800
2268100
2268200
2268300
2268500
2268600
2269000
2269400
2269600
2269900
2270000
2271100
2271600
2272000
2272600
2273900
2275100
2275300
2277200
2277600
2279400
2279800
2282000
2282200
2283300
2284000
2286900
2287200
2288900
2289000
2290100
2290500
2294500
2294900
2295200
2296500
2297000
2297800
2298300
2298500
2298600
2298800
2299200
2299300
2299900
2300600
2300900
2301800
2302300
2302400
2303200
2303500
2306200
2306300
2307300
2307600
2308000
2309000
2309100
2309700
2310200
2310400
2310800
2311100
2311700
2312100
2313100
2313600
2314100
2316100
2316600
2318500
2320500
2320800
2321100
2321400
2321600
2322200
2322300
2322500
2322800
2323000
2323800
2324000
2325200
2326700
2327100
2327200
2327300
2327500
2328700
2328800
2328900
2329000
2329300
2329400
2329600
2329800
2330300
2330800
2331300
2331600
2332000
2332300
2332400
2332700
2334300
2334400
2334700
2334900
2335300
2335500
2336100
2336700
2336800
2338100
2338300
2338800
2339100
2339800
2339900
2340100
2340500
2340700
2340900
2341200
2341500
2343200
2343600
2344000
2346000
2348700
2349600
2349700
2350200
2350400
2350500
2350600
2351400
2351800
2352200
2352500
2353600
2355300
2359700
2361900
2368500
2368700
2373300
2374600
2378200
2381100
2381800
2381900
2382300
2382700
2385100
2387200
2389400
2389700
2390500
2390800
2391200
2391700
2392000
2393200
2393500
2394100
2394600
2394700
2395100
2395500
2395600
2395900
2396800
2396900
2397400
2399700
2400000
2400600
2401100
2401300
2402100
2402200
2403200
2404800
2405100
2405900
2406500
2406700
2406900
2410400
2415300
2415800
2416900
2417000
2418600
2419000
2420000
2420100
2420400
2420600
2423000
2423900
2424600
2425700
2426100
2426400
2426600
2428900
2429000
2429300
2429600
2430300
2430500
2431300
2433100
2433600
2433800
2433900
2434700
2434800
2435000
2435700
2435800
2435900
2436000
2436400
2436500
2436600
2436800
2448000
2448700
2448800
2449300
2449400
2450100
2450500
2450800
2450900
2451100
2451200
2451300
2451700
2451900
2452200
2452300
2452400
2452600
2453300
2453400
2453500
2453900
2454400
2454500
2454700
2454800
2456100
2456500
2456600
2457400
2457600
2458100
2458300
2458800
2458900
2459100
2459200
2459400
2459500
2459700
2459800
2460000
2460700
2460900
2461100
2461200
2461300
2461500
2461600
2462200
2462400
2463100
2463300
2463500
2464400
2464500
2465100
2465600
2465700
2465800
2466300
2466400
2466500
2467100
2467200
2467700
2467900
2468000
2468200
2468300
2468800
2468900
2469000
2469100
2469300
2469800
2470000
2470100
2470300
2470600
2470800
2471200
2471600
2471700
2472300
2472500
2472900
2473300
2473500
2474400
2474800
2475000
2475100
2475300
2475700
2475900
2476000
2477000
2477100
2477300
2477700
2478200
2478500
2478600
2479000
2479800
2479900
2480100
2480200
2480800
2481500
2481600
2482400
2482600
2483100
2484200
2484400
2484600
2485000
2485400
2485500
2485600
2485700
2485900
2486100
2486200
2486300
2486500
2486600
2486800
2487100
2488100
2488200
2488300
2488600
2488700
2489000
2489100
2489200
2489300
2489400
2489700
2489800
2490400
2490500
2490600
2491000
2491100
2491400
2491500
2492100
2492600
2492800
2492900
2493100
2493700
2493900
2494400
2494500
2494700
2494900
2495000
2495100
2495200
2495300
2495400
2495600
2495900
2496100
2496300
2496900
2497000
2497100
2497400
2497700
2498000
2498600
2499000
2499500
2499900
2500100
2500500
2501000
2501300
2501700
2502000
2502200
2502800
2503400
2503500
2506400
2518800
2533000
2533300
2542200
2543100
2553000
2563000
2563300
2566400
2570340
2572100
2589000
2598500
2598600
2599000
2599400
2599800
2600300
2600400
2600800
2601500
2606300
2607100
2607400
2607600
2608800
2614600
2615100
2615400
2615900
2616000
2616100
2616200
2616400
2616900
2618000
2618100
2619100
2619400
2620000
2620600
2621100
2621600
2621900
2623500
2623600
2623800
2623900
2624000
2624200
2624600
2624800
2626300
2627000
2627300
2627400
2627800
2628100
2628600
2628800
2629300
2630100
2630200
2630700
2630800
2631200
2631600
2633700
2634200
2634400
2635900
2638100
2638400
2638700
2640100
2640500
2640700
2641000
2642000
2643500
2646500
2649500
2649800
2650300
2650900
2651800
2654500
2655300
2655900
2656200
2656400
2657200
2661100
2661600
2662400
2664100
2664500
2664900
2665900
2666400
2667300
2668100
2668200
2668600
2669300
2670600
2670700
2670900
2671000
2671100
2671200
2671400
2671900
2672100
2672500
2673000
2673200
2673300
2673500
2673600
2674000
2674100
2674200
2674500
2674800
2675000
2675200
2675700
2676000
2676800
2677200
2677400
2677700
2677900
2678100
2678300
2679200
2680300
2681600
2683200
2685000
2685200
2687500
2688800
2691200
2691500
2691800
2691900
2692200
2692900
2693100
2693700
2693800
2694000
2695800
2696300
2700200
2702100
2703500
2704200
2705000
2705700
2706300
2706500
2706800
2707300
2708800
2709100
2709400
2709800
2710300
2710800
2711800
2712000
2712800
2713900
2714200
2714500
2714700
2715900
2717100
2718500
2719400
2721600
2722400
2722800
2724900
2725500
2726000
2726100
2728400
2728700
2728900
2729700
2729800
2730400
2730800
2731800
2732200
2732600
2733600
2733900
2734000
2734100
2734200
2734500
2734900
2737800
2740300
2740900
2741600
2741700
2742100
2742500
2742700
2743200
2743300
2743500
2743600
2743700
2744300
2744500
2744700
2747300
2747700
2748000
2749000
2749700
2749900
2750200
2751000
2754200
2754300
2754400
2754600
2754800
2754900
2755100
2755200
2755400
2755600
2755800
2756200
2756700
2757000
2758500
2759600
2761000
2761100
2761400
2761800
2762000
2762100
2762200
2762400
2762700
2763300
2763600
2764000
2764300
2764400
2765900
2766200
2766900
2767100
2767200
2767300
2767800
2768100
2768900
2769200
2770300
2770500
2770700
2771200
2771500
2772200
2772800
2773200
2775200
2775700
2832200
2832300
2832400
2832900
2838000
2841200
2856400
2857700
2858000
2858100
2858300
2860400
2865000
2866000
2866200
2871400
2876000
2876200
2876600
2880300
2881200
2882200
2882300
2894200
2895700
2896600
2896900
2897100
2897300
2898200
2898400
2898500
2899000
2899200
2899400
2899700
2900200
2900500
2901100
2901600
2901700
2902600
2902700
2902800
2902900
2903100
2903200
2903400
2903600
2903700
2903800
2904000
2904300
2904900
2908500
2909000
2914800
2915800
2915900
2916200
2916700
2916900
2917200
2917900
2918200
2918600
2921100
2922200
2922700
2928400
2931100
2934000
2934800
2935300
2935500
2935600
2935700
2935800
2936200
2936400
2936800
2938000
2941100
2942300
2944800
2945500
2949200
2953000
2953100
2953400
2953500
2953800
2954500
2954800
2955900
2956500
2956700
2956800
2958500
2959300
2959700
2961600
2962400
2962900
2963800
2964000
2964100
2964400
3000089
3000627
